Nocturnal,300,Burger|Fast Food|Beverages,Delhi NCR,Indirapuram,Quick Bites,11am to 4am(Mon-Sun),Good,3.8,47
Da Pizza Bakers,750,Pizza,Delhi NCR,Paschim Vihar,Quick Bites,11am to 1am(Mon-Sun),Good,3.7,163
Dietwholic,600,Healthy Food|North Indian|Chinese|Continental,Delhi NCR,Sector 51-- Noida,none,12midnight to 3pm|7pm to 12midnight(Mon-Sun),Good,3.8,378
Rajinder Da Dhaba,800,North Indian|Rolls,Delhi NCR,Safdarjung,Casual Dining,5pm to 12midnight(Mon-Sun),Good,4.1,5262
FDC Express Restaurant,400,North Indian|Chinese|Mughlai|Fast Food,Delhi NCR,Uttam Nagar,none,7am to 4am(Mon-Sun),Average,3.3,12
I Food You,600,Continental|North Indian,Delhi NCR,Pitampura,Quick Bites,3pm to 3am(Mon-Sun),Good,3.8,241
Sardaar ji,300,North Indian|Beverages,Delhi NCR,Sector 72-- Noida,Quick Bites,11am to 2am(Mon-Sun),Good,3.5,40
The Rajender Chaap & Pure Veg Restaurant,300,North Indian|Street Food|Fast Food,Delhi NCR,Sector 14-- Gurgaon,Quick Bites,1030am to 3am(Mon-Sun),Average,3.4,29
Paradis Biryani,700,Biryani|North Indian,Delhi NCR,Sector 10-- Dwarka,none,10am to 3am(Mon-Sun),Average,3.4,207
PIND BALLUCHI,900,North Indian|Mughlai|Kebab,Delhi NCR,Karol Bagh,Casual Dining,1030am to 1130pm(Mon-Thu)|1030am to 2am(Fri-Sun),Good,3.9,665
PO's Kitchen,650,North Indian|Chinese|Fast Food|Pizza|Italian|Continental|Burger,Delhi NCR,Indirapuram,Quick Bites,5pm to 4am(Mon-Sun),Very Good,4,420
Kadahi Punch,700,North Indian|Fast Food,Delhi NCR,Rajendra Place,none,5pm to 4am(Mon-Sun),Average,3.4,15
Caribbean Pizza,500,Pizza,Delhi NCR,Sohna Road,Casual Dining,11am to 2am(Mon-Sun),Excellent,4.7,155
Burger.in,350,Fast Food,Delhi NCR,Adchini,Quick Bites,10am to 1am(Mon-Sun),Good,3.7,173
New Chawla Chicken - Kabab Roll Wale,800,North Indian|Chinese|Fast Food,Delhi NCR,Jail Road,Casual Dining,8am to 4am(Mon-Sun),Good,3.6,340
Studio Tadka The Punjabi Kitchen,500,North Indian|Mughlai,Delhi NCR,Sector 14-- Gurgaon,none,11am to 4am(Mon-Sun),Very Good,4.3,154
Apna Daana Paani,200,North Indian,Delhi NCR,DLF Phase 3,Quick Bites,8am to 1am(Mon-Sun),Good,3.8,70
Being Chef- Pure Veg Kitchen,550,North Indian|Italian|Chinese,Delhi NCR,Sector 14-- Gurgaon,none,12noon to 2am(Mon-Sun),Good,3.7,1037
King Special Tawa Parantha Non Veg And Veg,200,North Indian|Fast Food,Delhi NCR,Janakpuri,none,8am to 4am(Mon-Sun),Good,3.7,142
Diggin,1400,Italian|Continental|Cafe|Salad,Delhi NCR,Anand Lok,Casual Dining,11am to 11pm(Mon-Fri)|830am to 11pm(Sat-Sun),Very Good,4.3,4430
Fresh Salad Co.,500,Healthy Food|Salad,Delhi NCR,DLF Phase 4,none,8am to 4am(Mon-Sun),Good,3.7,13
Kaboo Lounge And Bar,1200,North Indian|Chinese,Delhi NCR,Greater Kailash 1 (GK1),Casual Dining,1230pm to 1am(Mon-Sun),Good,3.7,146
SGF - Spice Grill Flame,350,North Indian,Delhi NCR,Rohini,Casual Dining,1030am to 1am(Mon-Sun),Average,3.3,88
Breakfast Mania,600,North Indian,Delhi NCR,Rohini,Casual Dining,1130am to 4am(Mon-Sun),Good,3.6,50
Delhi Devils,600,North Indian|Chinese,Delhi NCR,Kalkaji,Quick Bites,1pm to 1am(Mon|Wed|Thu|Fri|Sat|Sun)|Closed...,Good,3.8,118
Darjeeling  Hut,400,Chinese|Fast Food,Delhi NCR,Pitampura,Quick Bites,24,Average,3.4,13
Zaika4u,250,North Indian|Chinese,Delhi NCR,MG Road-- Gurgaon,none,4pm to 4am(Mon-Sun),Good,3.5,25
The Taste Of Mughals,700,North Indian|Mughlai,Delhi NCR,Baani Square-- Sector 50,Quick Bites,1130am to 4am(Mon-Sun),Very Good,4.3,537
Food O Clock,450,North Indian|Fast Food,Delhi NCR,Mukherjee Nagar,none,630pm to 4am(Mon-Sun),Good,3.8,164
Baskin Robbins,300,Ice Cream,Delhi NCR,M Block Market-- Greater Kailash 1 (GK1),Dessert Parlor,1130am to 2am(Mon-Sun),Very Good,4,125
Dhamaal Gully,500,Fast Food,Delhi NCR,Kalkaji,none,1130am to 330pm|630pm to 4am(Mon-Fri)|7am to ...,Very Good,4.3,111
Chilly China,600,Chinese|Momos,Delhi NCR,Sushant Lok,Quick Bites,11am to 5am(Mon-Sun),Very Good,4.3,249
Hot Sauce,650,Continental|Burger|American,Delhi NCR,Greater Kailash 1 (GK1),none,6pm to 4am(Mon-Sun),Very Good,4.3,393
The Fitness Kitchen,500,Burger|Healthy Food|Salad|Continental|Sandwich|Pizza|Seafood,Delhi NCR,Sector 12-- Dwarka,none,1130am to 4am(Mon-Sun),Very Good,4,513
Brother's Cafe,150,Chinese|Fast Food|Pizza,Delhi NCR,NIT,none,1pm to 4am(Mon-Sun),Average,3.4,18
Dawat-E-Biryani,600,Mughlai|North Indian|Biryani,Delhi NCR,Sector 45-- Gurgaon,Quick Bites,10am to 4am(Mon-Sun),Good,3.6,45
Chicken Maharaja,400,Mughlai|Chinese|North Indian,Delhi NCR,Malviya Nagar,Quick Bites,11am to 2am(Mon-Sun),Very Good,4,51
Phonebooth Express,800,North Indian|Italian|Chinese|Mexican,Delhi NCR,Delhi University-GTB Nagar,none,12noon to 1am(Mon-Sun),Excellent,4.8,740
Chef Style,1000,North Indian|Mughlai|Chinese|Thai|Momos,Delhi NCR,Baani Square-- Sector 50,Casual Dining,1030am to 1am(Mon-Sun),Good,3.9,571
Old School Cafe & Lounge,700,Cafe|Continental,Delhi NCR,Satyaniketan,Café,11am to 1am(Mon-Sun),Good,3.9,195
Kebab & Curry Hub,1100,North Indian|Continental|Mughlai|Beverages,Delhi NCR,Sector 7-- Dwarka,Casual Dining,12noon to 4am(Mon-Sun),None,NEW,NEW
Good Food Kitchen,500,North Indian|Chinese,Delhi NCR,Sector 72-- Noida,none,6pm to 4am(Mon-Sun),None,NEW,NEW
Kabooze,1900,North Indian|Chinese|Continental,Delhi NCR,Greater Kailash 2 (GK2),Lounge,12noon to 1am(Mon-Sun),Excellent,4.5,333
Wheelys,400,Cafe|Fast Food,Delhi NCR,Sector 132-- Noida,Café,7am to 4am(Mon-Sun),Very Good,4.2,50
Paintra,400,North Indian|Rolls|Fast Food|Beverages,Delhi NCR,Knowledge Park,Quick Bites,12midnight to 4am|11am to 12midnight(Mon-Sun),Good,3.8,187
Yumto,450,Desserts|Beverages|Ice Cream,Delhi NCR,Baani Square-- Sector 50,Dessert Parlor,12noon to 5am(Mon-Sun),Good,3.8,59
Brooklyn Pizza Co,600,Pizza|Italian,Delhi NCR,Rajouri Garden,none,6pm to 5am(Mon-Sun),Excellent,4.6,739
Food Expresso,300,North Indian|Chinese,Delhi NCR,Sector 31-- Gurgaon,Quick Bites,8am to 2am(Mon-Sun),Average,3.1,90
Shiv Kitchen & Restaurant,250,North Indian,Delhi NCR,Sector 7-- Gurgaon,Quick Bites,8am to 4pm|6pm to 2am(Mon-Sun),Good,3.6,50
Barrot Kitchen,400,Pizza|Continental|Fast Food,Delhi NCR,Delhi University-GTB Nagar,none,6pm to 4am(Mon-Sun),None,NEW,NEW
Cafe Bunkhouse,1200,North Indian|Italian|Continental|Chinese,Delhi NCR,Punjabi Bagh,Lounge,12noon to 1am(Mon-Sun),Very Good,4.3,131
The Burger Mate,250,Beverages|Fast Food,Delhi NCR,Krishna Nagar,Quick Bites,11am to 4am(Mon-Sun),Good,3.6,44
Pasta Hut,400,Fast Food,Delhi NCR,Netaji Subhash Place,none,10am to 1am(Mon-Sun),Good,3.8,216
Döner Grill,400,Fast Food|Rolls,Delhi NCR,Greater Kailash 1 (GK1),Quick Bites,11am to 4am(Mon-Sun),Very Good,4.2,751
Bloddy Burger,350,Burger|Beverages|Fast Food,Delhi NCR,Sushant Lok,none,8am to 4am(Mon-Sun),Very Good,4.2,78
Made With More,400,Fast Food|Desserts|Beverages,Delhi NCR,Sector 50-- Gurgaon,Dessert Parlor,10am to 5am(Mon-Sun),Good,3.8,166
Debonair,550,North Indian|Chinese,Kolkata,Dum Dum,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.5,514
Aalamir,500,Biryani,Kolkata,Esplanade,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.9,290
Time Pass Fast Food Centre,200,Fast Food|Chinese,Kolkata,Hatibagan,Quick Bites,3pm to 10pm(Mon-Sat)|5pm to 10pm(Sun),Good,3.7,175
Burger N Fried,400,Burger|Sandwich|Fast Food,Kolkata,Santoshpur,none,12noon to 11pm(Mon-Sun),Good,3.9,106
Sharma Sweets,200,Fast Food|Mishti|Mithai,Kolkata,Tollygunge,Sweet Shop,7am to 10pm(Mon-Sun),Good,3.9,182
Indus Pizza,550,Pizza|Italian|Fast Food,Kolkata,Kestopur,Quick Bites,1030am to 12midnight(Mon-Sun),Good,3.5,315
Chennai Xpress,500,Beverages|South Indian|Desserts,Kolkata,Bangur,Casual Dining,Closed(Mon)|10am to 10pm(Tue-Fri)|830am to 10pm...,Good,3.8,236
The Flavours,500,North Indian|Chinese|Continental|Mughlai,Kolkata,Narendra Pur,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4,197
Kababi,200,Kebab|Rolls,Kolkata,Tollygunge,none,1230pm to 11pm(Mon-Sun),Good,3.6,45
O Pizza,350,Pizza|Italian,Kolkata,Barrackpore,Quick Bites,1pm to 945pm(Mon-Sun),Good,3.8,211
M M Fast Food Center,400,Chinese|Fast Food,Kolkata,Jadavpur,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4,147
Bohemian,1500,Bengali|North Indian|Seafood,Kolkata,Ballygunge,Casual Dining,12noon to 330pm|7pm to 11pm(Mon-Sun),Very Good,4.2,1883
Funite,1000,Chinese|Thai|Singaporean|Japanese,Kolkata,Sector 2-- Salt Lake,Casual Dining,Closed(Mon)|12noon to 1030pm(Tue-Sun),Very Good,4.2,111
The Pool Cafe,300,Cafe|Fast Food,Kolkata,Barrackpore,Café,12noon to 930pm(Mon-Sun),Good,3.7,30
Punjab Restaurant And Madras Tiffin,500,North Indian|South Indian|Chinese,Kolkata,Barrackpore,Casual Dining,10am to 1030pm(Mon-Sun),Good,3.6,37
Refuel,300,Fast Food|Momos|Street Food,Kolkata,Bangur,Quick Bites,930am to 1030pm(Mon-Sun),Good,3.8,361
Deli Cravings,800,Continental|Mexican|Pizza|Salad,Kolkata,Minto Park,Casual Dining,11am to 1030pm(Mon-Sun),Very Good,4,782
Captain's Deck Bar and Grill,500,Cafe|Chinese|North Indian,Kolkata,Southern Avenue,Café,11am to 12midnight(Mon-Sun),Very Good,4.1,102
The Flavour Cafe,450,Cafe|Fast Food|Beverages,Kolkata,Shrirampur,Café,930am to 1130pm(Mon-Sun),Good,3.7,39
C/o. Bangali,700,Bengali|Continental,Kolkata,Hatibagan,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.9,738
Casa Kitchen,1200,North Indian|Chinese|South Indian|Continental,Kolkata,Minto Park,Casual Dining,7am to 11pm(Mon-Sun),Good,3.9,949
Arun Tea Stall,100,Street Food,Kolkata,Theatre Road,Quick Bites,7am to 10pm(Mon-Sun),Very Good,4.1,413
The Wise Owl Steakhouse,1000,Steak|American|Italian,Kolkata,Hindustan Park,Casual Dining,130pm to 1045pm(Mon-Sun),Good,3.7,596
Fries Before Guys,400,Fast Food,Kolkata,Elgin,Quick Bites,1030am to 1130pm(Mon-Thu)|1030am to 1220AM...,Very Good,4.4,105
The Combo Co.,400,North Indian|Chinese|Thai,Kolkata,Chowringhee,none,12noon to 11pm(Mon-Sun),Very Good,4,23
Grace,200,South Indian,Kolkata,Baguihati,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.5,26
Hungry Monkkzzz,400,Chinese,Kolkata,Hatibagan,none,12noon to 10pm(Mon-Sun),Good,3.8,113
Beans N Barrels,1000,North Indian|Continental|Chinese|Cafe,Kolkata,New Town,Café,12noon to 12midnight(Mon-Sat)|Closed(Sun),Good,3.7,41
Swarnachura,300,Bengali|Fast Food|North Indian,Kolkata,Nagerbazar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,569
Sai Jalpan Junction,150,Fast Food|Street Food|South Indian|Gujarati,Kolkata,Kestopur,none,9am to 10pm(Mon-Sun),Good,3.6,297
Roasty Toasty,200,Sandwich|Beverages|Fast Food,Kolkata,Theatre Road,none,10am to 10pm(Mon-Sun),None,NEW,NEW
Sei Vui,400,Chinese|Momos,Kolkata,Dalhousie BBD Bagh,none,12noon to 10pm(Mon-Sun),Very Good,4.2,124
Chinese Dhaba,500,Chinese|North Indian,Kolkata,Bara Bazar,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.6,135
Kankurgachi Dhaba,500,North Indian|Biryani|Chinese,Kolkata,Kankurgachi,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.9,702
Dariole,350,Bakery|Fast Food|Beverages,Kolkata,Theatre Road,Bakery,830am to 830pm(Mon-Sun),Very Good,4,211
Chennai Express,250,South Indian|Street Food,Kolkata,Kasba,Casual Dining,8am to 12midnight(Mon-Sun),Average,2.8,142
The Quince Restaurant Cum Bar,800,North Indian|Chinese|Italian|Continental,Kolkata,Behala,Casual Dining,1030am to 12midnight(Mon-Sun),Very Good,4,146
Blaze Restaurant,700,Chinese|North Indian,Kolkata,New Town,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.5,28
Panch Bhog,100,Mishti,Kolkata,Shibpur,none,8am to 10pm(Mon-Sun),Good,3.8,380
Chinese Quisine,400,Continental|Chinese|Asian|Thai,Kolkata,Sector 5-- Salt Lake,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4,232
Shibani Sweets,100,Mishti,Kolkata,Sodepur,Sweet Shop,7am to 10pm(Mon-Sun),Good,3.8,237
Super Haji Biryani,150,Biryani|North Indian,Kolkata,Chinar Park,Kiosk,1030am to 12midnight(Mon|Tue|Wed|Thu|Sat...,Good,3.6,74
U.P. Bihar,500,North Indian|Biryani|Rolls,Kolkata,New Market Area,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.7,380
Chinese Pandit,350,Chinese|Momos,Kolkata,Tollygunge,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.3,527
Paris Cafe,1000,Cafe|Desserts|Bakery|Momos,Kolkata,Ballygunge,Café,830am to 11pm(Mon|Tue|Wed|Fri|Sat|Sun)|5pm...,Very Good,4,1015
Madira,1000,North Indian|Chinese|Continental,Kolkata,New Town,Lounge,12noon to 11pm(Mon-Sun),Good,3.6,64
New Punjabi Hotel,500,North Indian,Kolkata,Behala,Casual Dining,7am to 1145pm(Mon-Sun),Good,3.6,568
Tandoori Darbar,800,Chinese|North Indian,Kolkata,Behala,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.6,605
Cocoa Bakery,500,Bakery|Italian|Mexican,Kolkata,New Alipore,Café,8am to 1130pm(Mon-Sun),Very Good,4,774
Samrat Kitchen,300,North Indian,Kolkata,Girish Park,none,8am to 11pm(Mon-Sun),Good,3.6,70
Kolkata Kitchen,500,Chinese|North Indian,Kolkata,Hazra,none,11am to 10pm(Mon-Sun),Good,3.5,53
Apu's Galaxy,250,Burger|Fast Food,Kolkata,Kankurgachi,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,115
Den Cafe,700,North Indian|Continental|Chinese,Kolkata,Paddapukur,Lounge,11am to 11pm(Mon-Sun),Very Good,4,51
The Barracks,800,North Indian|Chinese,Kolkata,Barrackpore,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,138
Indonese,200,Chinese|North Indian,Kolkata,Baghajatin,none,1230pm to 11pm(Mon-Sun),None,NEW,NEW
Shaam-e-Awadh,800,Awadhi|Mughlai|North Indian,Kolkata,Kalikapur,Casual Dining,12noon to 330pm|630pm to 11pm(Mon-Sun),Very Good,4,363
Maa Trinayani Restaurant,600,Chinese|Mughlai|Indian,Kolkata,Kalikapur,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.5,223
Golden Bowl,600,Chinese,Kolkata,Park Circus Area,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.7,349
Aliah Restaurant,600,North Indian|Mughlai,Kolkata,Park Circus Area,Casual Dining,11am to 12midnight(Mon-Sun),Very Good,4.1,319
Aaheli Xpress,2000,Bengali,Kolkata,Axis Mall-- New Town,Casual Dining,1150am to 930pm(Mon-Sun),Average,3.4,264
Triasha,200,Chinese|North Indian,Kolkata,College Street,none,1pm to 1030pm(Mon-Sun),Good,3.7,65
The New Red Chilly,350,Chinese|North Indian|Mughlai,Kolkata,Kestopur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,1087
Tyre Patty,850,Cafe|Continental|Italian,Kolkata,Elgin,Café,8am to 11pm(Mon-Sun),Good,3.8,1080
Ecstasea,650,Seafood|Chinese,Kolkata,Southern Avenue,Casual Dining,Closed(Mon)|1230pm to 4pm|6pm to 1030pm(Tue-Sun),Very Good,4,1442
Boumar Rannaghar,200,Bengali,Kolkata,Naktala,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.6,43
Hotel Sathi,450,North Indian|Chinese|Fast Food|Biryani|Rolls,Kolkata,Kalighat,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.8,195
Silver Screen,800,North Indian|Chinese|Biryani,Kolkata,Tollygunge,Casual Dining,12noon to 1115pm(Mon-Sun),Good,3.6,548
Chatar Patar,300,Street Food|Beverages|Fast Food,Kolkata,Ballygunge,Quick Bites,1015am to 945pm(Mon-Sat)|430pm to 10pm(Sun),Good,3.9,286
Breakfast 4 U,300,Continental|North Indian|Fast Food,Kolkata,Park Circus Area,Quick Bites,8am to 1030pm(Mon|Wed|Thu|Fri|Sat|Sun)|8am...,Good,3.9,214
Food Square,400,Fast Food|Burger,Kolkata,College Street,Quick Bites,11am to 8pm(Mon-Sun),Good,3.9,177
Garden Cafe,350,South Indian|Pizza|Fast Food,Kolkata,Alipore,Quick Bites,9am to 1030pm(Mon-Sun),Very Good,4,439
Oh My Fry,250,Continental|Fast Food|Beverages,Kolkata,Bhawanipur,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.6,17
Chung Wah,600,Chinese|North Indian,Kolkata,Chandni Chowk,Bar,11am to 11pm(Mon-Sun),Average,3.4,644
Chopstick,400,Chinese,Kolkata,Behala,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.8,453
Café Drifter,700,Cafe|Italian|Fast Food,Kolkata,Hindustan Park,Café,11am to 11pm(Mon-Sun),Very Good,4.1,677
Aami Bangali,600,Bengali|Bangladeshi,Kolkata,Nagerbazar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,89
Meraz Biryani,250,Biryani|Rolls,Kolkata,Park Circus Area,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.4,68
Desi Chulha,300,Chinese|North Indian,Kolkata,Dum Dum,none,1pm to 9pm(Mon-Sun),Average,3.3,16
Annaras,350,Street Food,Kolkata,Theatre Road,Quick Bites,6am to 9pm(Mon-Sun),Very Good,4.1,251
The Mill,1000,Bengali|North Indian|Asian|Awadhi|Afghan,Kolkata,Forum Rangoli Mall-- Liluah,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,430
Dalma,400,North Indian|Oriya,Kolkata,Sector 5-- Salt Lake,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.7,296
Machaan,1400,North Indian|Mughlai,Kolkata,Avani Riverside Mall-- Shibpur,Casual Dining,12noon to 330pm|7pm to 1030pm(Mon-Sun),Good,3.9,656
Food Station,800,North Indian|Chinese|Continental|South Indian|Fast Food,Kolkata,College Street,Casual Dining,10am to 10pm(Mon-Sun),Good,3.9,1122
Crave Foodworks,1200,Chinese|Thai|Italian,Kolkata,Southern Avenue,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4,608
Veg Dhaba,500,North Indian|Chinese,Kolkata,Sector 3-- Salt Lake,Dhaba,12noon to 1030pm(Mon-Sun),Good,3.6,272
The Scoop,500,North Indian|Chinese|South Indian|Fast Food|Burger,Kolkata,Sector 1-- Salt Lake,Casual Dining,1030am to 11pm(Mon-Sun),Average,3.4,336
Saezal,350,Continental|Burger|Fast Food,Kolkata,Baranagar,none,12noon to 1030pm(Mon-Sun),Very Good,4,589
Juice Factory,300,Juices,Kolkata,Park Circus Area,Beverage Shop,9am to 1145pm(Mon-Sun),Good,3.7,70
Tawa Tamancha,200,North Indian|Rajasthani,Kolkata,Lake Gardens,Quick Bites,8am to 11am|12noon to 3pm|7pm to 11pm(Mon...,Good,3.9,71
Sagar Biryani Centre,250,Biryani|North Indian,Kolkata,Baghajatin,none,1130am to 1230AM(Mon-Sun),Average,3.4,105
Noodle Oodle,400,Chinese|Asian,Kolkata,Nagerbazar,Casual Dining,12noon to 1030pm(Mon-Fri)|12noon to 11pm(Sat-Sun),Good,3.8,917
Pirates Of Bengal,1000,North Indian|Chinese,Kolkata,Shibpur,Casual Dining,10am to 10pm(Mon-Sun),Good,3.6,452
Blue Tao,300,Chinese,Kolkata,Tollygunge,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.4,23
Momo & Adda,300,Chinese|Tibetan,Kolkata,Naktala,Quick Bites,2pm to 1030pm(Mon-Sun),Good,3.7,81
The Drive Inn,700,Chinese|North Indian|Fast Food,Kolkata,Chowringhee,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.4,154
Cafe Chicken Basket,550,Chinese|Fast Food|Momos,Kolkata,New Market Area,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.9,108
Mach Magic,200,Bengali,Kolkata,Golpark,Quick Bites,12noon to 10pm(Mon-Sun),None,NEW,NEW
New Sher-E- Punjab Hotel,800,Biryani,Kolkata,Baranagar,Casual Dining,1130am to 4pm|6pm to 1030pm(Mon-Sun),Good,3.7,326
Food Bay,300,Seafood,Kolkata,City Centre 1-- Sector 1-- Salt Lake,none,1030am to 10pm(Mon-Sun),Good,3.7,81
Hangla,300,North Indian|Bengali,Kolkata,Shrirampur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,58
Drunken Monkey,350,Beverages|Healthy Food|Sandwich,Kolkata,Minto Park,Beverage Shop,8am to 12midnight(Mon-Sat)|830am to 12midnight...,Very Good,4.1,159
On The ROCKZ,1000,North Indian|Chinese,Kolkata,New Town,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.7,247
Hatari,800,Chinese|North Indian,Kolkata,Garia,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.8,601
Magenta Cafe & Store,300,Continental|Cafe,Kolkata,Desapriya Park,Café,12noon to 9pm(Mon-Sun),Very Good,4.1,124
Neil's Kitchen,600,North Indian|Mughlai|Chinese|Seafood,Kolkata,Ajoy Nagar,Casual Dining,1230pm to 1030pm(Mon-Sun),Average,2.7,204
Swadist Aahar,150,North Indian,Kolkata,New Town,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,28
Anir's,800,North Indian|Biryani|Rolls,Kolkata,Lake Town,Casual Dining,1pm to 11pm(Mon-Sun),Average,3.3,225
Eat Good Food,600,Continental|Healthy Food|Salad,Kolkata,Ballygunge,Casual Dining,11am to 1030pm(Mon-Sun),Very Good,4,348
Reda Taste,500,North Indian|Chinese,Kolkata,Uttarpara,Casual Dining,12noon to 11pm(Mon-Sun),Average,2.7,49
Taj Biryani,300,Biryani,Kolkata,Entally,Quick Bites,1130am to 1130pm(Mon-Sun),Good,3.5,160
Mr Ready,200,South Indian|Fast Food|Sandwich,Kolkata,Lake Gardens,Quick Bites,8am to 10pm(Mon-Sun),Average,3.4,42
Hungry Tide,750,Chinese|Continental|North Indian|Italian|Salad,Kolkata,Dhakuria,none,12noon to 10pm(Mon-Sat)|12noon to 1030pm(Sun),Very Good,4,492
Lebanese Junction - Steak House,900,Continental|Lebanese|Steak,Kolkata,Hatibagan,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.9,974
B Square,500,North Indian|Chinese|Biryani,Kolkata,Barasat,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.8,262
Afeemi,100,Fast Food,Kolkata,Konnagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,38
Nastos,300,South Indian|Fast Food|Chinese,Kolkata,Hazra,Quick Bites,11am to 10pm(Mon-Sat)|2pm to 10pm(Sun),Very Good,4.2,67
Biswanath Food Centre,250,Biryani|North Indian,Kolkata,Girish Park,Quick Bites,6pm to 11pm(Mon-Sun),Good,3.5,21
Asia House,1200,Chinese|Thai|Asian|Seafood,Kolkata,Southern Avenue,Casual Dining,12noon to 12midnight(Mon)|12noon to 11pm(Tue-Sun),Excellent,4.5,907
Ajooba Biryani centre,200,Biryani|North Indian|Mughlai,Kolkata,Jadavpur,Quick Bites,12noon to 1230AM(Mon-Sun),Average,2.7,738
Salt Lake Dhaba,500,North Indian|Biryani|Chinese,Kolkata,Sector 1-- Salt Lake,Dhaba,7pm to 2am(Mon-Sun),Average,3.3,68
Stoner's Paradise,200,Desserts|Sandwich|Burger,Kolkata,Park Circus Area,none,11am to 4am(Mon-Sun),Average,3.1,14
Mamamomo,300,Momos|Chinese|Fast Food,Kolkata,Golpark,Quick Bites,12noon to 10pm(Mon-Sun),Very Good,4.1,400
KK's Kitchen,200,Chinese|Fast Food|North Indian|South Indian,Kolkata,Barrackpore,Quick Bites,1230pm to 1030pm(Mon-Sun),Very Good,4,95
Nabanna,250,Chinese|Fast Food|North Indian,Kolkata,Shrirampur,Quick Bites,10am to 11pm(Mon-Sun),Good,3.5,53
Sona Restaurant,400,Chinese|North Indian|Mughlai,Kolkata,Barrackpore,Quick Bites,1030am to 1030pm(Mon-Sun),Average,3.2,268
Sangu Valley,350,North Indian|Chinese,Kolkata,Bhawanipur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,220
Noodle MEE,700,Chinese|Thai,Kolkata,Elgin,none,12noon to 330pm|6pm to 11pm(Mon-Sun),Very Good,4.2,384
Alishan Biryani,300,Biryani,Kolkata,Entally,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.5,56
Off-Only For Foodies,250,Rolls|Lebanese|North Indian,Kolkata,Shrirampur,none,11am to 11pm(Mon-Sun),Average,3.3,12
Rosenberg,750,Chinese|North Indian|Seafood,Kolkata,Ultadanga,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4,618
SugarPlum Cakery,400,Bakery|Desserts,Kolkata,Sector 1-- Salt Lake,none,9am to 6pm(Mon-Sun),Very Good,4,126
Burger You,400,Fast Food,Kolkata,Kasba,none,2pm to 1030pm(Mon|Wed|Thu|Fri|Sat|Sun)...,Very Good,4,493
Skylark,800,North Indian|Chinese,Kolkata,Dobson Road,Casual Dining,Closed(Mon)|11am to 10pm(Tue-Sun),Good,3.8,337
Shree Ram Dhaba,200,North Indian,Kolkata,Bara Bazar,Quick Bites,11am to 330pm|7pm to 1130pm(Mon-Sun),Good,3.6,254
11 to 11 Tastebusterzz,900,Beverages|Continental|Italian,Kolkata,Nagerbazar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,278
Shubham,400,Fast Food|North Indian|South Indian|Chinese,Kolkata,Dobson Road,Casual Dining,11am to 1145pm(Mon|Tue|Wed|Sun)|11am to 11pm...,Good,3.6,316
FNP Cakes,500,Bakery|Desserts,Kolkata,Elgin,Bakery,7am to 11pm(Mon-Sun),Good,3.6,73
